cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
26,Sonora,016,Benjamín Hill,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2000,7.1,Años de escolaridad
26,Sonora,016,Benjamín Hill,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2005,7.9,Años de escolaridad
26,Sonora,016,Benjamín Hill,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2010,8.29,Años de escolaridad
26,Sonora,016,Benjamín Hill,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2015,8.6809895,Años de escolaridad
26,Sonora,016,Benjamín Hill,1005000039,Población de 5 años y más hablante de lengua indígena,1995,4,Número de personas
26,Sonora,016,Benjamín Hill,1005000039,Población de 5 años y más hablante de lengua indígena,2000,24,Número de personas
26,Sonora,016,Benjamín Hill,1005000039,Población de 5 años y más hablante de lengua indígena,2005,27,Número de personas
26,Sonora,016,Benjamín Hill,1005000039,Población de 5 años y más hablante de lengua indígena,2010,15,Número de personas
26,Sonora,016,Benjamín Hill,1005000039,Población de 5 años y más hablante de lengua indígena,2020,3,Número de personas
26,Sonora,016,Benjamín Hill,6200205252,Población de 5 años y más inmigrante,2020,204,Personas
26,Sonora,016,Benjamín Hill,6200205259,Población nacida en otro país residente en México,2020,30,Personas
26,Sonora,016,Benjamín Hill,6200205268,Población nacida en otro país residente en México hombres,2020,17,Personas
26,Sonora,016,Benjamín Hill,6200205284,Población nacida en otro país residente en México mujeres,2020,13,Personas
26,Sonora,017,Caborca,1002000001,Población total,1995,64605,Número de personas
26,Sonora,017,Caborca,1002000001,Población total,2000,69516,Número de personas
26,Sonora,017,Caborca,1002000001,Población total,2005,70113,Número de personas
26,Sonora,017,Caborca,1002000001,Población total,2010,81309,Número de personas
26,Sonora,017,Caborca,1002000001,Población total,2020,89122,Número de personas
26,Sonora,017,Caborca,1002000002,Población total hombres,1995,32821,Número de personas
26,Sonora,017,Caborca,1002000002,Población total hombres,2000,35278,Número de personas
26,Sonora,017,Caborca,1002000002,Población total hombres,2005,35284,Número de personas
26,Sonora,017,Caborca,1002000002,Población total hombres,2010,41370,Número de personas
26,Sonora,017,Caborca,1002000002,Población total hombres,2020,44736,Número de personas
26,Sonora,017,Caborca,1002000003,Población total mujeres,1995,31784,Número de personas
26,Sonora,017,Caborca,1002000003,Población total mujeres,2000,34238,Número de personas
26,Sonora,017,Caborca,1002000003,Población total mujeres,2005,34829,Número de personas
26,Sonora,017,Caborca,1002000003,Población total mujeres,2010,39939,Número de personas
26,Sonora,017,Caborca,1002000003,Población total mujeres,2020,44386,Número de personas
26,Sonora,017,Caborca,1002000004,Porcentaje de población de 15 a 29 años,1995,30.3,No especificada
26,Sonora,017,Caborca,1002000004,Porcentaje de población de 15 a 29 años,2000,29.4,No especificada
26,Sonora,017,Caborca,1002000004,Porcentaje de población de 15 a 29 años,2005,27.3,No especificada
26,Sonora,017,Caborca,1002000004,Porcentaje de población de 15 a 29 años,2010,27.1,No especificada
26,Sonora,017,Caborca,1002000004,Porcentaje de población de 15 a 29 años,2015,25.50945335,No especificada
26,Sonora,017,Caborca,1002000005,Porcentaje de hombres de 15 a 29 años,1995,30.1,No especificada
26,Sonora,017,Caborca,1002000005,Porcentaje de hombres de 15 a 29 años,2000,29.4,No especificada
26,Sonora,017,Caborca,1002000005,Porcentaje de hombres de 15 a 29 años,2005,27.3,No especificada
26,Sonora,017,Caborca,1002000005,Porcentaje de hombres de 15 a 29 años,2010,27.3,No especificada
26,Sonora,017,Caborca,1002000005,Porcentaje de hombres de 15 a 29 años,2015,12.93223249,No especificada
26,Sonora,017,Caborca,1002000006,Porcentaje de mujeres de 15 a 29 años,1995,30.6,No especificada
26,Sonora,017,Caborca,1002000006,Porcentaje de mujeres de 15 a 29 años,2000,29.4,No especificada
26,Sonora,017,Caborca,1002000006,Porcentaje de mujeres de 15 a 29 años,2005,27.4,No especificada
26,Sonora,017,Caborca,1002000006,Porcentaje de mujeres de 15 a 29 años,2010,26.9,No especificada
26,Sonora,017,Caborca,1002000006,Porcentaje de mujeres de 15 a 29 años,2015,12.57722087,No especificada
26,Sonora,017,Caborca,1002000007,Porcentaje de población de 60 y más años,1995,5.7,No especificada
26,Sonora,017,Caborca,1002000007,Porcentaje de población de 60 y más años,2000,6.3,No especificada
26,Sonora,017,Caborca,1002000007,Porcentaje de población de 60 y más años,2005,7.7,No especificada
26,Sonora,017,Caborca,1002000007,Porcentaje de población de 60 y más años,2010,7.8,No especificada
26,Sonora,017,Caborca,1002000007,Porcentaje de población de 60 y más años,2015,8.698952482,No especificada
26,Sonora,017,Caborca,1002000008,Porcentaje de hombres de 60 y más años,1995,6.1,No especificada
26,Sonora,017,Caborca,1002000008,Porcentaje de hombres de 60 y más años,2000,6.6,No especificada
26,Sonora,017,Caborca,1002000008,Porcentaje de hombres de 60 y más años,2005,7.8,No especificada
26,Sonora,017,Caborca,1002000008,Porcentaje de hombres de 60 y más años,2010,7.7,No especificada
26,Sonora,017,Caborca,1002000008,Porcentaje de hombres de 60 y más años,2015,4.096647242,No especificada
26,Sonora,017,Caborca,1002000009,Porcentaje de mujeres de 60 y más años,1995,5.3,No especificada
26,Sonora,017,Caborca,1002000009,Porcentaje de mujeres de 60 y más años,2000,6.1,No especificada
26,Sonora,017,Caborca,1002000009,Porcentaje de mujeres de 60 y más años,2005,7.5,No especificada
26,Sonora,017,Caborca,1002000009,Porcentaje de mujeres de 60 y más años,2010,8,No especificada
26,Sonora,017,Caborca,1002000009,Porcentaje de mujeres de 60 y más años,2015,4.60230524,No especificada
26,Sonora,017,Caborca,1002000010,Edad mediana,1995,ND,Años
26,Sonora,017,Caborca,1002000010,Edad mediana,2000,22,Años
26,Sonora,017,Caborca,1002000010,Edad mediana,2005,24,Años
26,Sonora,017,Caborca,1002000010,Edad mediana,2010,25,Años
26,Sonora,017,Caborca,1002000010,Edad mediana,2015,26.029818,Años
26,Sonora,017,Caborca,1002000010,Edad mediana,2020,29,Años
26,Sonora,017,Caborca,1002000011,Edad mediana hombres,1995,ND,No especificada
26,Sonora,017,Caborca,1002000011,Edad mediana hombres,2000,23,No especificada
26,Sonora,017,Caborca,1002000011,Edad mediana hombres,2005,24,No especificada
26,Sonora,017,Caborca,1002000011,Edad mediana hombres,2010,25,No especificada
26,Sonora,017,Caborca,1002000011,Edad mediana hombres,2020,28,No especificada
26,Sonora,017,Caborca,1002000012,Edad mediana mujeres,1995,ND,No especificada
26,Sonora,017,Caborca,1002000012,Edad mediana mujeres,2000,22,No especificada
26,Sonora,017,Caborca,1002000012,Edad mediana mujeres,2005,25,No especificada
26,Sonora,017,Caborca,1002000012,Edad mediana mujeres,2010,25,No especificada
26,Sonora,017,Caborca,1002000012,Edad mediana mujeres,2020,29,No especificada
26,Sonora,017,Caborca,1002000013,Promedio de hijos nacidos vivos de las mujeres de 12 años y más,1995,ND,Promedio
26,Sonora,017,Caborca,1002000013,Promedio de hijos nacidos vivos de las mujeres de 12 años y más,2000,2.61,Promedio
26,Sonora,017,Caborca,1002000013,Promedio de hijos nacidos vivos de las mujeres de 12 años y más,2005,2.64,Promedio
26,Sonora,017,Caborca,1002000013,Promedio de hijos nacidos vivos de las mujeres de 12 años y más,2010,2.41,Promedio
26,Sonora,017,Caborca,1002000014,Población en hogares censales,1995,ND,Personas
26,Sonora,017,Caborca,1002000014,Población en hogares censales,2000,67792,Personas
26,Sonora,017,Caborca,1002000014,Población en hogares censales,2005,68475,Personas
26,Sonora,017,Caborca,1002000014,Población en hogares censales,2010,79550,Personas
26,Sonora,017,Caborca,1002000014,Población en hogares censales,2020,87427,Personas
26,Sonora,017,Caborca,1002000015,Población en hogares familiares,1995,ND,No especificada
26,Sonora,017,Caborca,1002000015,Población en hogares familiares,2000,66208,No especificada
26,Sonora,017,Caborca,1002000015,Población en hogares familiares,2005,66491,No especificada
26,Sonora,017,Caborca,1002000015,Población en hogares familiares,2010,77094,No especificada
26,Sonora,017,Caborca,1002000016,Población en hogares no familiares,1995,ND,No especificada
26,Sonora,017,Caborca,1002000016,Población en hogares no familiares,2000,1544,No especificada
26,Sonora,017,Caborca,1002000016,Población en hogares no familiares,2005,1874,No especificada
26,Sonora,017,Caborca,1002000016,Población en hogares no familiares,2010,2343,No especificada
26,Sonora,017,Caborca,1002000018,Hogares censales,1995,ND,Hogares censales
26,Sonora,017,Caborca,1002000018,Hogares censales,2000,16669,Hogares censales
26,Sonora,017,Caborca,1002000018,Hogares censales,2005,17905,Hogares censales
26,Sonora,017,Caborca,1002000018,Hogares censales,2010,21359,Hogares censales
26,Sonora,017,Caborca,1002000018,Hogares censales,2020,26298,Hogares censales
26,Sonora,017,Caborca,1002000019,Hogares con jefatura masculina,1995,ND,Hogares
26,Sonora,017,Caborca,1002000019,Hogares con jefatura masculina,2000,13695,Hogares
26,Sonora,017,Caborca,1002000019,Hogares con jefatura masculina,2005,13715,Hogares
26,Sonora,017,Caborca,1002000019,Hogares con jefatura masculina,2010,16360,Hogares
26,Sonora,017,Caborca,1002000020,Hogares con jefatura femenina,1995,ND,Hogares
26,Sonora,017,Caborca,1002000020,Hogares con jefatura femenina,2000,2974,Hogares
26,Sonora,017,Caborca,1002000020,Hogares con jefatura femenina,2005,4190,Hogares
26,Sonora,017,Caborca,1002000020,Hogares con jefatura femenina,2010,4999,Hogares
26,Sonora,017,Caborca,1002000021,Tamaño promedio de los hogares censales,1995,ND,Número de personas
26,Sonora,017,Caborca,1002000021,Tamaño promedio de los hogares censales,2000,4.07,Número de personas
26,Sonora,017,Caborca,1002000021,Tamaño promedio de los hogares censales,2005,3.82,Número de personas
26,Sonora,017,Caborca,1002000021,Tamaño promedio de los hogares censales,2010,3.72,Número de personas
26,Sonora,017,Caborca,1002000021,Tamaño promedio de los hogares censales,2020,3.32447334398053,Número de personas
26,Sonora,017,Caborca,1002000022,Tamaño promedio de los hogares con jefe hombre,1995,ND,No especificada
26,Sonora,017,Caborca,1002000022,Tamaño promedio de los hogares con jefe hombre,2000,4.16,No especificada
26,Sonora,017,Caborca,1002000022,Tamaño promedio de los hogares con jefe hombre,2005,3.94,No especificada
26,Sonora,017,Caborca,1002000022,Tamaño promedio de los hogares con jefe hombre,2010,3.85,No especificada
26,Sonora,017,Caborca,1002000023,Tamaño promedio de los hogares con jefe mujer,1995,ND,No especificada
26,Sonora,017,Caborca,1002000023,Tamaño promedio de los hogares con jefe mujer,2000,3.62,No especificada
26,Sonora,017,Caborca,1002000023,Tamaño promedio de los hogares con jefe mujer,2005,3.44,No especificada
26,Sonora,017,Caborca,1002000023,Tamaño promedio de los hogares con jefe mujer,2010,3.3,No especificada
26,Sonora,017,Caborca,1002000024,Relación hombres-mujeres,1995,103.26,Hombres por cada 100 mujeres
26,Sonora,017,Caborca,1002000024,Relación hombres-mujeres,2000,103.04,Hombres por cada 100 mujeres
26,Sonora,017,Caborca,1002000024,Relación hombres-mujeres,2005,101.31,Hombres por cada 100 mujeres
26,Sonora,017,Caborca,1002000024,Relación hombres-mujeres,2010,103.58,Hombres por cada 100 mujeres
26,Sonora,017,Caborca,1002000024,Relación hombres-mujeres,2015,100.69609,Hombres por cada 100 mujeres
26,Sonora,017,Caborca,1002000024,Relación hombres-mujeres,2020,100.7,Hombres por cada 100 mujeres
26,Sonora,017,Caborca,1002000041,Porcentaje de personas de 15 años y más alfabetas,2000,93.7475542414888,Porcentaje
26,Sonora,017,Caborca,1002000041,Porcentaje de personas de 15 años y más alfabetas,2010,94.94,Porcentaje
26,Sonora,017,Caborca,1002000041,Porcentaje de personas de 15 años y más alfabetas,2015,96.0648109954295,Porcentaje
26,Sonora,017,Caborca,1002000050,Tasa de alfabetización de las personas de 15 a 24 años,2000,97.1,Tasa
26,Sonora,017,Caborca,1002000050,Tasa de alfabetización de las personas de 15 a 24 años,2010,98.55643,Tasa
26,Sonora,017,Caborca,1002000050,Tasa de alfabetización de las personas de 15 a 24 años,2020,98.6067477120612,Tasa
26,Sonora,017,Caborca,1002000055,Población de edad no especificada,2020,52,Número de personas
26,Sonora,017,Caborca,1002000056,Población de edad no especificada. Hombres,2020,25,Número de personas
26,Sonora,017,Caborca,1002000057,Población de edad no especificada. Mujeres,2020,27,Número de personas
26,Sonora,017,Caborca,1002000058,Población de 0 a 4 años,2020,7069,Número de personas
26,Sonora,017,Caborca,1002000059,Población de 0 a 4 años. Hombres,2020,3606,Número de personas
26,Sonora,017,Caborca,1002000060,Población de 0 a 4 años. Mujeres,2020,3463,Número de personas
26,Sonora,017,Caborca,1002000061,Población de 10 a 14 años,2020,8510,Número de personas
26,Sonora,017,Caborca,1002000062,Población de 10 a 14 años. Hombres,2020,4338,Número de personas
26,Sonora,017,Caborca,1002000063,Población de 10 a 14 años. Mujeres,2020,4172,Número de personas
26,Sonora,017,Caborca,1002000064,Población de 100 años y más,2020,7,Número de personas
26,Sonora,017,Caborca,1002000065,Población de 100 años y más. Hombres,2020,5,Número de personas
26,Sonora,017,Caborca,1002000066,Población de 100 años y más. Mujeres,2020,2,Número de personas
26,Sonora,017,Caborca,1002000067,Población de 15 a 19 años,2020,7627,Número de personas
26,Sonora,017,Caborca,1002000068,Población de 15 a 19 años. Hombres,2020,3825,Número de personas
26,Sonora,017,Caborca,1002000069,Población de 15 a 19 años. Mujeres,2020,3802,Número de personas
26,Sonora,017,Caborca,1002000070,Población de 20 a 24 años,2020,7015,Número de personas
26,Sonora,017,Caborca,1002000071,Población de 20 a 24 años. Hombres,2020,3645,Número de personas
26,Sonora,017,Caborca,1002000072,Población de 20 a 24 años. Mujeres,2020,3370,Número de personas
26,Sonora,017,Caborca,1002000073,Población de 25 a 29 años,2020,7106,Número de personas
26,Sonora,017,Caborca,1002000074,Población de 25 a 29 años. Hombres,2020,3569,Número de personas
26,Sonora,017,Caborca,1002000075,Población de 25 a 29 años. Mujeres,2020,3537,Número de personas
26,Sonora,017,Caborca,1002000076,Población de 30 a 34 años,2020,6878,Número de personas
26,Sonora,017,Caborca,1002000077,Población de 30 a 34 años. Hombres,2020,3453,Número de personas
26,Sonora,017,Caborca,1002000078,Población de 30 a 34 años. Mujeres,2020,3425,Número de personas
26,Sonora,017,Caborca,1002000079,Población de 35 a 39 años,2020,6449,Número de personas
26,Sonora,017,Caborca,1002000080,Población de 35 a 39 años. Hombres,2020,3233,Número de personas
26,Sonora,017,Caborca,1002000081,Población de 35 a 39 años. Mujeres,2020,3216,Número de personas
26,Sonora,017,Caborca,1002000082,Población de 40 a 44 años,2020,6185,Número de personas
26,Sonora,017,Caborca,1002000083,Población de 40 a 44 años. Hombres,2020,3178,Número de personas
26,Sonora,017,Caborca,1002000084,Población de 40 a 44 años. Mujeres,2020,3007,Número de personas
26,Sonora,017,Caborca,1002000085,Población de 45 a 49 años,2020,5488,Número de personas
26,Sonora,017,Caborca,1002000086,Población de 45 a 49 años. Hombres,2020,2814,Número de personas
26,Sonora,017,Caborca,1002000087,Población de 45 a 49 años. Mujeres,2020,2674,Número de personas
26,Sonora,017,Caborca,1002000088,Población de 5 a 9 años,2020,8111,Número de personas
26,Sonora,017,Caborca,1002000089,Población de 5 a 9 años. Hombres,2020,4078,Número de personas
26,Sonora,017,Caborca,1002000090,Población de 5 a 9 años. Mujeres,2020,4033,Número de personas
26,Sonora,017,Caborca,1002000091,Población de 50 a 54 años,2020,4900,Número de personas
26,Sonora,017,Caborca,1002000092,Población de 50 a 54 años. Hombres,2020,2393,Número de personas
26,Sonora,017,Caborca,1002000093,Población de 50 a 54 años. Mujeres,2020,2507,Número de personas
26,Sonora,017,Caborca,1002000094,Población de 55 a 59 años,2020,4002,Número de personas
26,Sonora,017,Caborca,1002000095,Población de 55 a 59 años. Hombres,2020,1946,Número de personas
26,Sonora,017,Caborca,1002000096,Población de 55 a 59 años. Mujeres,2020,2056,Número de personas
26,Sonora,017,Caborca,1002000097,Población de 60 a 64 años,2020,3360,Número de personas
26,Sonora,017,Caborca,1002000098,Población de 60 a 64 años. Hombres,2020,1655,Número de personas
26,Sonora,017,Caborca,1002000099,Población de 60 a 64 años. Mujeres,2020,1705,Número de personas
26,Sonora,017,Caborca,1002000100,Población de 65 a 69 años,2020,2463,Número de personas
26,Sonora,017,Caborca,1002000101,Población de 65 a 69 años. Hombres,2020,1184,Número de personas
26,Sonora,017,Caborca,1002000102,Población de 65 a 69 años. Mujeres,2020,1279,Número de personas
26,Sonora,017,Caborca,1002000103,Población de 70 a 74 años,2020,1613,Número de personas
26,Sonora,017,Caborca,1002000104,Población de 70 a 74 años. Hombres,2020,759,Número de personas
26,Sonora,017,Caborca,1002000105,Población de 70 a 74 años. Mujeres,2020,854,Número de personas
26,Sonora,017,Caborca,1002000106,Población de 75 a 79 años,2020,1160,Número de personas
26,Sonora,017,Caborca,1002000107,Población de 75 a 79 años. Hombres,2020,544,Número de personas
26,Sonora,017,Caborca,1002000108,Población de 75 a 79 años. Mujeres,2020,616,Número de personas
26,Sonora,017,Caborca,1002000109,Población de 80 a 84 años,2020,665,Número de personas
26,Sonora,017,Caborca,1002000110,Población de 80 a 84 años. Hombres,2020,310,Número de personas
26,Sonora,017,Caborca,1002000111,Población de 80 a 84 años. Mujeres,2020,355,Número de personas
26,Sonora,017,Caborca,1002000112,Población de 85 a 89 años,2020,317,Número de personas
26,Sonora,017,Caborca,1002000113,Población de 85 a 89 años. Hombres,2020,127,Número de personas
26,Sonora,017,Caborca,1002000114,Población de 85 a 89 años. Mujeres,2020,190,Número de personas
26,Sonora,017,Caborca,1002000115,Población de 90 a 94 años,2020,105,Número de personas
26,Sonora,017,Caborca,1002000116,Población de 90 a 94 años. Hombres,2020,35,Número de personas
26,Sonora,017,Caborca,1002000117,Población de 90 a 94 años. Mujeres,2020,70,Número de personas
26,Sonora,017,Caborca,1002000118,Población de 95 a 99 años,2020,40,Número de personas
26,Sonora,017,Caborca,1002000119,Población de 95 a 99 años. Hombres,2020,14,Número de personas
26,Sonora,017,Caborca,1002000120,Población de 95 a 99 años. Mujeres,2020,26,Número de personas
26,Sonora,017,Caborca,1002000127,Relación de dependencia,2015,53.90039,Porcentaje
26,Sonora,017,Caborca,1002000127,Relación de dependencia,2020,50.9,Porcentaje
26,Sonora,017,Caborca,1003000001,Total de viviendas particulares habitadas,1995,14501,Viviendas
26,Sonora,017,Caborca,1003000001,Total de viviendas particulares habitadas,2000,16447,Viviendas
26,Sonora,017,Caborca,1003000001,Total de viviendas particulares habitadas,2005,18127,Viviendas
26,Sonora,017,Caborca,1003000001,Total de viviendas particulares habitadas,2010,21415,Viviendas
26,Sonora,017,Caborca,1003000001,Total de viviendas particulares habitadas,2015,24418,Viviendas
26,Sonora,017,Caborca,1003000001,Total de viviendas particulares habitadas,2020,26298,Viviendas
26,Sonora,017,Caborca,1003000011,Viviendas particulares habitadas,1995,14488,Número de Viviendas
26,Sonora,017,Caborca,1003000011,Viviendas particulares habitadas,2000,16373,Número de Viviendas
26,Sonora,017,Caborca,1003000011,Viviendas particulares habitadas,2005,17795,Número de Viviendas
26,Sonora,017,Caborca,1003000011,Viviendas particulares habitadas,2010,21359,Número de Viviendas
26,Sonora,017,Caborca,1003000015,Promedio de ocupantes en viviendas particulares habitadas,1995,4.4,Promedio
26,Sonora,017,Caborca,1003000015,Promedio de ocupantes en viviendas particulares habitadas,2000,4.1,Promedio
26,Sonora,017,Caborca,1003000015,Promedio de ocupantes en viviendas particulares habitadas,2005,3.8,Promedio
26,Sonora,017,Caborca,1003000015,Promedio de ocupantes en viviendas particulares habitadas,2010,3.72,Promedio
26,Sonora,017,Caborca,1003000015,Promedio de ocupantes en viviendas particulares habitadas,2015,3.5068802,Promedio
26,Sonora,017,Caborca,1003000015,Promedio de ocupantes en viviendas particulares habitadas,2020,3.327790702109,Promedio
26,Sonora,017,Caborca,1003000017,Viviendas particulares habitadas que disponen de energía eléctrica,1995,13512,Viviendas
26,Sonora,017,Caborca,1003000017,Viviendas particulares habitadas que disponen de energía eléctrica,2000,15810,Viviendas
26,Sonora,017,Caborca,1003000017,Viviendas particulares habitadas que disponen de energía eléctrica,2005,17194,Viviendas
26,Sonora,017,Caborca,1003000017,Viviendas particulares habitadas que disponen de energía eléctrica,2010,20993,Viviendas
26,Sonora,017,Caborca,1003000018,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,1995,13040,Viviendas
26,Sonora,017,Caborca,1003000018,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,2000,14741,Viviendas
26,Sonora,017,Caborca,1003000018,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,2005,16796,Viviendas
26,Sonora,017,Caborca,1003000018,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,2010,20461,Viviendas
26,Sonora,017,Caborca,1003000019,Viviendas particulares habitadas que disponen de drenaje,1995,10209,Viviendas
26,Sonora,017,Caborca,1003000019,Viviendas particulares habitadas que disponen de drenaje,2000,11333,Viviendas
26,Sonora,017,Caborca,1003000019,Viviendas particulares habitadas que disponen de drenaje,2005,13936,Viviendas
26,Sonora,017,Caborca,1003000019,Viviendas particulares habitadas que disponen de drenaje,2010,18546,Viviendas
26,Sonora,017,Caborca,1003000020,Viviendas particulares habitadas que disponen de excusado o sanitario,1995,ND,Viviendas
26,Sonora,017,Caborca,1003000020,Viviendas particulares habitadas que disponen de excusado o sanitario,2000,15506,Viviendas
26,Sonora,017,Caborca,1003000020,Viviendas particulares habitadas que disponen de excusado o sanitario,2005,17005,Viviendas
26,Sonora,017,Caborca,1003000020,Viviendas particulares habitadas que disponen de excusado o sanitario,2010,20722,Viviendas
26,Sonora,017,Caborca,1003000023,Viviendas particulares habitadas que disponen de lavadora,1995,ND,Viviendas
26,Sonora,017,Caborca,1003000023,Viviendas particulares habitadas que disponen de lavadora,2000,9280,Viviendas
26,Sonora,017,Caborca,1003000023,Viviendas particulares habitadas que disponen de lavadora,2005,12155,Viviendas
26,Sonora,017,Caborca,1003000023,Viviendas particulares habitadas que disponen de lavadora,2010,16060,Viviendas
26,Sonora,017,Caborca,1003000024,Viviendas particulares habitadas que disponen de computadora,1995,ND,Viviendas
26,Sonora,017,Caborca,1003000024,Viviendas particulares habitadas que disponen de computadora,2000,1167,Viviendas
26,Sonora,017,Caborca,1003000024,Viviendas particulares habitadas que disponen de computadora,2005,3138,Viviendas
26,Sonora,017,Caborca,1003000024,Viviendas particulares habitadas que disponen de computadora,2010,7515,Viviendas
26,Sonora,017,Caborca,1004000001,Población derechohabiente a servicios de salud,2000,33668,Número de personas
26,Sonora,017,Caborca,1004000001,Población derechohabiente a servicios de salud,2005,41102,Número de personas
26,Sonora,017,Caborca,1004000001,Población derechohabiente a servicios de salud,2010,57359,Número de personas
26,Sonora,017,Caborca,1005000012,Población de 5 años y más que asiste a la escuela,1995,ND,Personas
26,Sonora,017,Caborca,1005000012,Población de 5 años y más que asiste a la escuela,2000,18601,Personas
26,Sonora,017,Caborca,1005000012,Población de 5 años y más que asiste a la escuela,2005,18787,Personas
26,Sonora,017,Caborca,1005000012,Población de 5 años y más que asiste a la escuela,2010,20823,Personas
26,Sonora,017,Caborca,1005000038,Grado promedio de escolaridad de la población de 15 y más años,1995,ND,Años de escolaridad
26,Sonora,017,Caborca,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2000,7.3,Años de escolaridad
26,Sonora,017,Caborca,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2005,7.9,Años de escolaridad
26,Sonora,017,Caborca,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2010,8.5,Años de escolaridad
26,Sonora,017,Caborca,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2015,9.1072487,Años de escolaridad
26,Sonora,017,Caborca,1005000039,Población de 5 años y más hablante de lengua indígena,1995,325,Número de personas
26,Sonora,017,Caborca,1005000039,Población de 5 años y más hablante de lengua indígena,2000,791,Número de personas
26,Sonora,017,Caborca,1005000039,Población de 5 años y más hablante de lengua indígena,2005,606,Número de personas
26,Sonora,017,Caborca,1005000039,Población de 5 años y más hablante de lengua indígena,2010,1102,Número de personas
26,Sonora,017,Caborca,1005000039,Población de 5 años y más hablante de lengua indígena,2020,718,Número de personas
26,Sonora,017,Caborca,6200205252,Población de 5 años y más inmigrante,2020,3748,Personas
26,Sonora,017,Caborca,6200205259,Población nacida en otro país residente en México,2020,1162,Personas
26,Sonora,017,Caborca,6200205268,Población nacida en otro país residente en México hombres,2020,626,Personas
26,Sonora,017,Caborca,6200205284,Población nacida en otro país residente en México mujeres,2020,536,Personas
26,Sonora,018,Cajeme,1002000001,Población total,1995,345222,Número de personas
26,Sonora,018,Cajeme,1002000001,Población total,2000,356290,Número de personas
26,Sonora,018,Cajeme,1002000001,Población total,2005,375800,Número de personas
26,Sonora,018,Cajeme,1002000001,Población total,2010,409310,Número de personas
26,Sonora,018,Cajeme,1002000001,Población total,2020,436484,Número de personas
26,Sonora,018,Cajeme,1002000002,Población total hombres,1995,170782,Número de personas
26,Sonora,018,Cajeme,1002000002,Población total hombres,2000,175177,Número de personas
26,Sonora,018,Cajeme,1002000002,Población total hombres,2005,185074,Número de personas
26,Sonora,018,Cajeme,1002000002,Población total hombres,2010,202700,Número de personas
26,Sonora,018,Cajeme,1002000002,Población total hombres,2020,214601,Número de personas
26,Sonora,018,Cajeme,1002000003,Población total mujeres,1995,174440,Número de personas
26,Sonora,018,Cajeme,1002000003,Población total mujeres,2000,181113,Número de personas
26,Sonora,018,Cajeme,1002000003,Población total mujeres,2005,190726,Número de personas
26,Sonora,018,Cajeme,1002000003,Población total mujeres,2010,206610,Número de personas
26,Sonora,018,Cajeme,1002000003,Población total mujeres,2020,221883,Número de personas
26,Sonora,018,Cajeme,1002000004,Porcentaje de población de 15 a 29 años,1995,30,No especificada
26,Sonora,018,Cajeme,1002000004,Porcentaje de población de 15 a 29 años,2000,27.9,No especificada
26,Sonora,018,Cajeme,1002000004,Porcentaje de población de 15 a 29 años,2005,25.9,No especificada
26,Sonora,018,Cajeme,1002000004,Porcentaje de población de 15 a 29 años,2010,25.9,No especificada
26,Sonora,018,Cajeme,1002000004,Porcentaje de población de 15 a 29 años,2015,25.45248817,No especificada
26,Sonora,018,Cajeme,1002000005,Porcentaje de hombres de 15 a 29 años,1995,29.7,No especificada
26,Sonora,018,Cajeme,1002000005,Porcentaje de hombres de 15 a 29 años,2000,27.7,No especificada
26,Sonora,018,Cajeme,1002000005,Porcentaje de hombres de 15 a 29 años,2005,26,No especificada
26,Sonora,018,Cajeme,1002000005,Porcentaje de hombres de 15 a 29 años,2010,26.4,No especificada
26,Sonora,018,Cajeme,1002000005,Porcentaje de hombres de 15 a 29 años,2015,12.52603625,No especificada
26,Sonora,018,Cajeme,1002000006,Porcentaje de mujeres de 15 a 29 años,1995,30.3,No especificada
26,Sonora,018,Cajeme,1002000006,Porcentaje de mujeres de 15 a 29 años,2000,28.1,No especificada
26,Sonora,018,Cajeme,1002000006,Porcentaje de mujeres de 15 a 29 años,2005,25.7,No especificada
26,Sonora,018,Cajeme,1002000006,Porcentaje de mujeres de 15 a 29 años,2010,25.3,No especificada
26,Sonora,018,Cajeme,1002000006,Porcentaje de mujeres de 15 a 29 años,2015,12.92645191,No especificada
26,Sonora,018,Cajeme,1002000007,Porcentaje de población de 60 y más años,1995,6.4,No especificada
26,Sonora,018,Cajeme,1002000007,Porcentaje de población de 60 y más años,2000,7.5,No especificada
26,Sonora,018,Cajeme,1002000007,Porcentaje de población de 60 y más años,2005,8.9,No especificada
26,Sonora,018,Cajeme,1002000007,Porcentaje de población de 60 y más años,2010,9.7,No especificada
26,Sonora,018,Cajeme,1002000007,Porcentaje de población de 60 y más años,2015,11.48019859,No especificada
